GRID_ID.1,STARTweek_stravaDATE_cast,GRID_ID,ENDweek_stravaDATE_cast,SUM_total_trip_count,EcoCntr_weekly_SUM,MAX_slopePct,STARTweek_Time,HEXid_weekID,HEXid_WeekID,ENDweek_Time,week_id,week_start
BD-17,2021-05-31,BD-17,2021-06-06 23:59:00,2545.0,1412,,2021-05-31,BD-17_126,BD-17_126,2021-06-06 23:59:00,BD-17_126,2021-05-31
BL-36,2020-12-07,BL-36,2020-12-13 23:59:00,1160.0,909,,2020-12-07,BL-36_101,BL-36_101,2020-12-13 23:59:00,BL-36_101,2020-12-07
BD-17,2022-01-10,BD-17,2022-01-16 23:59:00,865.0,606,,2022-01-10,BD-17_158,BD-17_158,2022-01-16 23:59:00,BD-17_158,2022-01-10
BE-19,2019-12-16,BE-19,2019-12-22 23:59:00,4530.0,2428,,2019-12-16,BE-19_50,BE-19_50,2019-12-22 23:59:00,BE-19_50,2019-12-16
BK-32,2021-03-01,BK-32,2021-03-07 23:59:00,2770.0,5267,,2021-03-01,BK-32_113,BK-32_113,2021-03-07 23:59:00,BK-32_113,2021-03-01
BE-19,2021-01-25,BE-19,2021-01-31 23:59:00,3080.0,2260,,2021-01-25,BE-19_108,BE-19_108,2021-01-31 23:59:00,BE-19_108,2021-01-25
BD-26,2021-06-21,BD-26,2021-06-27 23:59:00,475.0,2761,,2021-06-21,BD-26_129,BD-26_129,2021-06-27 23:59:00,BD-26_129,2021-06-21
BT-26,2022-10-03,BT-26,2022-10-09 23:59:00,500.0,0,,2022-10-03,BT-26_196,BT-26_196,2022-10-09 23:59:00,BT-26_196,2022-10-03
BT-26,2023-03-06,BT-26,2023-03-12 23:59:00,490.0,0,,2023-03-06,BT-26_218,BT-26_218,2023-03-12 23:59:00,BT-26_218,2023-03-06
BQ-25,2023-06-12,BQ-25,2023-06-18 23:59:00,7550.0,1529,,2023-06-12,BQ-25_232,BQ-25_232,2023-06-18 23:59:00,BQ-25_232,2023-06-12
BH-24,2020-06-29,BH-24,2020-07-05 23:59:00,3650.0,3403,,2020-06-29,BH-24_78,BH-24_78,2020-07-05 23:59:00,BH-24_78,2020-06-29
BH-24,2020-08-17,BH-24,2020-08-23 23:59:00,4295.0,4393,,2020-08-17,BH-24_85,BH-24_85,2020-08-23 23:59:00,BH-24_85,2020-08-17
BQ-25,2023-11-20,BQ-25,2023-11-26 23:59:00,915.0,527,,2023-11-20,BQ-25_255,BQ-25_255,2023-11-26 23:59:00,BQ-25_255,2023-11-20
BK-32,2021-12-27,BK-32,2022-01-02 23:59:00,1290.0,2150,,2021-12-27,BK-32_156,BK-32_156,2022-01-02 23:59:00,BK-32_156,2021-12-27
BD-26,2022-02-21,BD-26,2022-02-27 23:59:00,45.0,608,,2022-02-21,BD-26_164,BD-26_164,2022-02-27 23:59:00,BD-26_164,2022-02-21
BE-15,2021-01-11,BE-15,2021-01-17 23:59:00,10585.0,2103,,2021-01-11,BE-15_106,BE-15_106,2021-01-17 23:59:00,BE-15_106,2021-01-11
BN-62,2022-10-10,BN-62,2022-10-16 23:59:00,835.0,1111,,2022-10-10,BN-62_197,BN-62_197,2022-10-16 23:59:00,BN-62_197,2022-10-10
BL-36,2022-03-14,BL-36,2022-03-20 23:59:00,2350.0,1543,,2022-03-14,BL-36_167,BL-36_167,2022-03-20 23:59:00,BL-36_167,2022-03-14
BT-26,2023-05-08,BT-26,2023-05-14 23:59:00,505.0,5056,,2023-05-08,BT-26_227,BT-26_227,2023-05-14 23:59:00,BT-26_227,2023-05-08
BE-15,2019-09-16,BE-15,2019-09-22 23:59:00,10405.0,3610,,2019-09-16,BE-15_37,BE-15_37,2019-09-22 23:59:00,BE-15_37,2019-09-16
BQ-25,2019-11-04,BQ-25,2019-11-10 23:59:00,515.0,0,,2019-11-04,BQ-25_44,BQ-25_44,2019-11-10 23:59:00,BQ-25_44,2019-11-04
BN-62,2019-11-04,BN-62,2019-11-10 23:59:00,200.0,462,,2019-11-04,BN-62_44,BN-62_44,2019-11-10 23:59:00,BN-62_44,2019-11-04
BI-29,2021-01-18,BI-29,2021-01-24 23:59:00,610.0,1479,,2021-01-18,BI-29_107,BI-29_107,2021-01-24 23:59:00,BI-29_107,2021-01-18
BE-15,2022-02-14,BE-15,2022-02-20 23:59:00,19310.0,3731,,2022-02-14,BE-15_163,BE-15_163,2022-02-20 23:59:00,BE-15_163,2022-02-14
BK-32,2020-06-01,BK-32,2020-06-07 23:59:00,3750.0,8944,,2020-06-01,BK-32_74,BK-32_74,2020-06-07 23:59:00,BK-32_74,2020-06-01
BD-26,2021-06-28,BD-26,2021-07-04 23:59:00,540.0,17856,,2021-06-28,BD-26_130,BD-26_130,2021-07-04 23:59:00,BD-26_130,2021-06-28
BN-62,2022-09-05,BN-62,2022-09-11 23:59:00,2180.0,1417,,2022-09-05,BN-62_192,BN-62_192,2022-09-11 23:59:00,BN-62_192,2022-09-05
BQ-25,2020-04-20,BQ-25,2020-04-26 23:59:00,3690.0,0,,2020-04-20,BQ-25_68,BQ-25_68,2020-04-26 23:59:00,BQ-25_68,2020-04-20
BK-32,2019-09-02,BK-32,2019-09-08 23:59:00,1780.0,4840,,2019-09-02,BK-32_35,BK-32_35,2019-09-08 23:59:00,BK-32_35,2019-09-02
BE-19,2022-04-04,BE-19,2022-04-10 23:59:00,16495.0,5460,,2022-04-04,BE-19_170,BE-19_170,2022-04-10 23:59:00,BE-19_170,2022-04-04
BI-29,2020-04-06,BI-29,2020-04-12 23:59:00,1620.0,5202,,2020-04-06,BI-29_66,BI-29_66,2020-04-12 23:59:00,BI-29_66,2020-04-06
BK-32,2019-12-30,BK-32,2020-01-05 23:59:00,1025.0,1135,,2019-12-30,BK-32_52,BK-32_52,2020-01-05 23:59:00,BK-32_52,2019-12-30
BL-36,2019-07-29,BL-36,2019-08-04 23:59:00,2580.0,1567,,2019-07-29,BL-36_30,BL-36_30,2019-08-04 23:59:00,BL-36_30,2019-07-29
BN-62,2020-07-06,BN-62,2020-07-12 23:59:00,2280.0,1330,,2020-07-06,BN-62_79,BN-62_79,2020-07-12 23:59:00,BN-62_79,2020-07-06
BK-32,2023-03-27,BK-32,2023-04-02 23:59:00,2335.0,3901,,2023-03-27,BK-32_221,BK-32_221,2023-04-02 23:59:00,BK-32_221,2023-03-27
BT-26,2022-01-24,BT-26,2022-01-30 23:59:00,175.0,2935,,2022-01-24,BT-26_160,BT-26_160,2022-01-30 23:59:00,BT-26_160,2022-01-24
BC-12,2022-09-05,BC-12,2022-09-11 23:59:00,10255.0,0,,2022-09-05,BC-12_192,BC-12_192,2022-09-11 23:59:00,BC-12_192,2022-09-05
BT-26,2021-10-04,BT-26,2021-10-10 23:59:00,280.0,5697,,2021-10-04,BT-26_144,BT-26_144,2021-10-10 23:59:00,BT-26_144,2021-10-04
BC-12,2019-06-10,BC-12,2019-06-16 23:59:00,3200.0,5549,,2019-06-10,BC-12_23,BC-12_23,2019-06-16 23:59:00,BC-12_23,2019-06-10
BH-26,2021-04-12,BH-26,2021-04-18 23:59:00,4565.0,862,,2021-04-12,BH-26_119,BH-26_119,2021-04-18 23:59:00,BH-26_119,2021-04-12
BK-32,2019-02-04,BK-32,2019-02-10 23:59:00,260.0,609,,2019-02-04,BK-32_5,BK-32_5,2019-02-10 23:59:00,BK-32_5,2019-02-04
BL-36,2020-05-18,BL-36,2020-05-24 23:59:00,4115.0,2539,,2020-05-18,BL-36_72,BL-36_72,2020-05-24 23:59:00,BL-36_72,2020-05-18
BE-15,2020-12-28,BE-15,2021-01-03 23:59:00,10725.0,2132,,2020-12-28,BE-15_104,BE-15_104,2021-01-03 23:59:00,BE-15_104,2020-12-28
BH-26,2021-08-30,BH-26,2021-09-05 23:59:00,6565.0,1678,,2021-08-30,BH-26_139,BH-26_139,2021-09-05 23:59:00,BH-26_139,2021-08-30
BN-62,2023-12-18,BN-62,2023-12-24 23:59:00,405.0,574,,2023-12-18,BN-62_259,BN-62_259,2023-12-24 23:59:00,BN-62_259,2023-12-18
BD-17,2022-06-06,BD-17,2022-06-12 23:59:00,1620.0,0,,2022-06-06,BD-17_179,BD-17_179,2022-06-12 23:59:00,BD-17_179,2022-06-06
BT-26,2022-11-07,BT-26,2022-11-13 23:59:00,365.0,0,,2022-11-07,BT-26_201,BT-26_201,2022-11-13 23:59:00,BT-26_201,2022-11-07
BC-12,2021-08-23,BC-12,2021-08-29 23:59:00,1435.0,186,,2021-08-23,BC-12_138,BC-12_138,2021-08-29 23:59:00,BC-12_138,2021-08-23
BC-12,2022-06-20,BC-12,2022-06-26 23:59:00,3430.0,161,,2022-06-20,BC-12_181,BC-12_181,2022-06-26 23:59:00,BC-12_181,2022-06-20
BK-32,2019-01-07,BK-32,2019-01-13 23:59:00,200.0,670,,2019-01-07,BK-32_1,BK-32_1,2019-01-13 23:59:00,BK-32_1,2019-01-07
BK-32,2019-03-25,BK-32,2019-03-31 23:59:00,875.0,1571,,2019-03-25,BK-32_12,BK-32_12,2019-03-31 23:59:00,BK-32_12,2019-03-25
BH-24,2020-11-23,BH-24,2020-11-29 23:59:00,1285.0,1461,,2020-11-23,BH-24_99,BH-24_99,2020-11-29 23:59:00,BH-24_99,2020-11-23
BQ-25,2023-10-16,BQ-25,2023-10-22 23:59:00,4420.0,1458,,2023-10-16,BQ-25_250,BQ-25_250,2023-10-22 23:59:00,BQ-25_250,2023-10-16
BI-29,2020-10-05,BI-29,2020-10-11 23:59:00,2805.0,5043,,2020-10-05,BI-29_92,BI-29_92,2020-10-11 23:59:00,BI-29_92,2020-10-05
BK-32,2019-09-16,BK-32,2019-09-22 23:59:00,1835.0,2397,,2019-09-16,BK-32_37,BK-32_37,2019-09-22 23:59:00,BK-32_37,2019-09-16
BD-17,2023-09-18,BD-17,2023-09-24 23:59:00,1900.0,1153,,2023-09-18,BD-17_246,BD-17_246,2023-09-24 23:59:00,BD-17_246,2023-09-18
BH-24,2021-09-13,BH-24,2021-09-19 23:59:00,3625.0,2748,,2021-09-13,BH-24_141,BH-24_141,2021-09-19 23:59:00,BH-24_141,2021-09-13
BN-62,2020-03-09,BN-62,2020-03-15 23:59:00,480.0,485,,2020-03-09,BN-62_62,BN-62_62,2020-03-15 23:59:00,BN-62_62,2020-03-09
BK-32,2023-09-04,BK-32,2023-09-10 23:59:00,5400.0,5821,,2023-09-04,BK-32_244,BK-32_244,2023-09-10 23:59:00,BK-32_244,2023-09-04
BT-26,2023-04-17,BT-26,2023-04-23 23:59:00,1110.0,5437,,2023-04-17,BT-26_224,BT-26_224,2023-04-23 23:59:00,BT-26_224,2023-04-17
BE-15,2020-09-07,BE-15,2020-09-13 23:59:00,37500.0,7142,,2020-09-07,BE-15_88,BE-15_88,2020-09-13 23:59:00,BE-15_88,2020-09-07
BQ-25,2019-03-04,BQ-25,2019-03-10 23:59:00,5.0,0,,2019-03-04,BQ-25_9,BQ-25_9,2019-03-10 23:59:00,BQ-25_9,2019-03-04
BE-15,2018-12-31,BE-15,2019-01-06 23:59:00,5615.0,3035,,2018-12-31,BE-15_0,BE-15_0,2019-01-06 23:59:00,BE-15_0,2018-12-31
BQ-25,2021-08-16,BQ-25,2021-08-22 23:59:00,6945.0,1015,,2021-08-16,BQ-25_137,BQ-25_137,2021-08-22 23:59:00,BQ-25_137,2021-08-16
BD-26,2019-04-15,BD-26,2019-04-21 23:59:00,245.0,2061,,2019-04-15,BD-26_15,BD-26_15,2019-04-21 23:59:00,BD-26_15,2019-04-15
BN-62,2020-01-27,BN-62,2020-02-02 23:59:00,455.0,584,,2020-01-27,BN-62_56,BN-62_56,2020-02-02 23:59:00,BN-62_56,2020-01-27
BQ-25,2019-04-29,BQ-25,2019-05-05 23:59:00,295.0,0,,2019-04-29,BQ-25_17,BQ-25_17,2019-05-05 23:59:00,BQ-25_17,2019-04-29
BQ-25,2019-08-12,BQ-25,2019-08-18 23:59:00,570.0,0,,2019-08-12,BQ-25_32,BQ-25_32,2019-08-18 23:59:00,BQ-25_32,2019-08-12
BL-36,2022-03-21,BL-36,2022-03-27 23:59:00,1315.0,853,,2022-03-21,BL-36_168,BL-36_168,2022-03-27 23:59:00,BL-36_168,2022-03-21
BD-17,2022-08-08,BD-17,2022-08-14 23:59:00,2000.0,1306,,2022-08-08,BD-17_188,BD-17_188,2022-08-14 23:59:00,BD-17_188,2022-08-08
BE-15,2021-04-05,BE-15,2021-04-11 23:59:00,33450.0,5909,,2021-04-05,BE-15_118,BE-15_118,2021-04-11 23:59:00,BE-15_118,2021-04-05
BQ-25,2023-06-26,BQ-25,2023-07-02 23:59:00,6465.0,0,,2023-06-26,BQ-25_234,BQ-25_234,2023-07-02 23:59:00,BQ-25_234,2023-06-26
BE-19,2020-12-07,BE-19,2020-12-13 23:59:00,6295.0,3162,,2020-12-07,BE-19_101,BE-19_101,2020-12-13 23:59:00,BE-19_101,2020-12-07
BH-24,2023-12-04,BH-24,2023-12-10 23:59:00,1130.0,1014,,2023-12-04,BH-24_257,BH-24_257,2023-12-10 23:59:00,BH-24_257,2023-12-04
BI-29,2021-10-04,BI-29,2021-10-10 23:59:00,1870.0,2914,,2021-10-04,BI-29_144,BI-29_144,2021-10-10 23:59:00,BI-29_144,2021-10-04
BI-29,2021-07-19,BI-29,2021-07-25 23:59:00,2240.0,3699,,2021-07-19,BI-29_133,BI-29_133,2021-07-25 23:59:00,BI-29_133,2021-07-19
BT-26,2021-05-10,BT-26,2021-05-16 23:59:00,595.0,5538,,2021-05-10,BT-26_123,BT-26_123,2021-05-16 23:59:00,BT-26_123,2021-05-10
BD-17,2019-04-15,BD-17,2019-04-21 23:59:00,1410.0,1020,,2019-04-15,BD-17_15,BD-17_15,2019-04-21 23:59:00,BD-17_15,2019-04-15
BK-32,2022-08-29,BK-32,2022-09-04 23:59:00,3130.0,0,,2022-08-29,BK-32_191,BK-32_191,2022-09-04 23:59:00,BK-32_191,2022-08-29
BK-32,2019-06-24,BK-32,2019-06-30 23:59:00,2180.0,3439,,2019-06-24,BK-32_25,BK-32_25,2019-06-30 23:59:00,BK-32_25,2019-06-24
BI-29,2020-05-11,BI-29,2020-05-17 23:59:00,1910.0,4756,,2020-05-11,BI-29_71,BI-29_71,2020-05-17 23:59:00,BI-29_71,2020-05-11
BQ-25,2019-08-05,BQ-25,2019-08-11 23:59:00,535.0,0,,2019-08-05,BQ-25_31,BQ-25_31,2019-08-11 23:59:00,BQ-25_31,2019-08-05
BE-15,2020-06-29,BE-15,2020-07-05 23:59:00,30820.0,6872,,2020-06-29,BE-15_78,BE-15_78,2020-07-05 23:59:00,BE-15_78,2020-06-29
BQ-25,2020-08-24,BQ-25,2020-08-30 23:59:00,6175.0,0,,2020-08-24,BQ-25_86,BQ-25_86,2020-08-30 23:59:00,BQ-25_86,2020-08-24
BQ-25,2021-01-25,BQ-25,2021-01-31 23:59:00,685.0,470,,2021-01-25,BQ-25_108,BQ-25_108,2021-01-31 23:59:00,BQ-25_108,2021-01-25
BL-36,2020-03-02,BL-36,2020-03-08 23:59:00,2180.0,1259,,2020-03-02,BL-36_61,BL-36_61,2020-03-08 23:59:00,BL-36_61,2020-03-02
BH-24,2023-05-01,BH-24,2023-05-07 23:59:00,18105.0,3954,,2023-05-01,BH-24_226,BH-24_226,2023-05-07 23:59:00,BH-24_226,2023-05-01
BH-24,2019-02-11,BH-24,2019-02-17 23:59:00,170.0,490,,2019-02-11,BH-24_6,BH-24_6,2019-02-17 23:59:00,BH-24_6,2019-02-11
BD-26,2023-01-02,BD-26,2023-01-08 23:59:00,260.0,923,,2023-01-02,BD-26_209,BD-26_209,2023-01-08 23:59:00,BD-26_209,2023-01-02
BE-15,2022-01-24,BE-15,2022-01-30 23:59:00,26935.0,3478,,2022-01-24,BE-15_160,BE-15_160,2022-01-30 23:59:00,BE-15_160,2022-01-24
BH-24,2021-09-20,BH-24,2021-09-26 23:59:00,3260.0,2729,,2021-09-20,BH-24_142,BH-24_142,2021-09-26 23:59:00,BH-24_142,2021-09-20
BK-32,2021-09-20,BK-32,2021-09-26 23:59:00,3750.0,5385,,2021-09-20,BK-32_142,BK-32_142,2021-09-26 23:59:00,BK-32_142,2021-09-20
BK-32,2022-09-19,BK-32,2022-09-25 23:59:00,3135.0,4677,,2022-09-19,BK-32_194,BK-32_194,2022-09-25 23:59:00,BK-32_194,2022-09-19
BD-26,2020-04-27,BD-26,2020-05-03 23:59:00,490.0,3410,,2020-04-27,BD-26_69,BD-26_69,2020-05-03 23:59:00,BD-26_69,2020-04-27
BI-29,2021-09-20,BI-29,2021-09-26 23:59:00,1765.0,3062,,2021-09-20,BI-29_142,BI-29_142,2021-09-26 23:59:00,BI-29_142,2021-09-20
BL-36,2020-02-17,BL-36,2020-02-23 23:59:00,695.0,535,,2020-02-17,BL-36_59,BL-36_59,2020-02-23 23:59:00,BL-36_59,2020-02-17
BK-32,2020-04-06,BK-32,2020-04-12 23:59:00,3325.0,2289,,2020-04-06,BK-32_66,BK-32_66,2020-04-12 23:59:00,BK-32_66,2020-04-06
BN-62,2022-02-28,BN-62,2022-03-06 23:59:00,2035.0,999,,2022-02-28,BN-62_165,BN-62_165,2022-03-06 23:59:00,BN-62_165,2022-02-28
BI-29,2021-01-04,BI-29,2021-01-10 23:59:00,475.0,1387,,2021-01-04,BI-29_105,BI-29_105,2021-01-10 23:59:00,BI-29_105,2021-01-04
BL-36,2022-11-14,BL-36,2022-11-20 23:59:00,140.0,0,,2022-11-14,BL-36_202,BL-36_202,2022-11-20 23:59:00,BL-36_202,2022-11-14
BN-62,2021-01-04,BN-62,2021-01-10 23:59:00,605.0,728,,2021-01-04,BN-62_105,BN-62_105,2021-01-10 23:59:00,BN-62_105,2021-01-04
BE-15,2021-09-20,BE-15,2021-09-26 23:59:00,28965.0,6045,,2021-09-20,BE-15_142,BE-15_142,2021-09-26 23:59:00,BE-15_142,2021-09-20
BH-24,2020-12-28,BH-24,2021-01-03 23:59:00,585.0,770,,2020-12-28,BH-24_104,BH-24_104,2021-01-03 23:59:00,BH-24_104,2020-12-28
BI-29,2019-06-03,BI-29,2019-06-09 23:59:00,1320.0,3018,,2019-06-03,BI-29_22,BI-29_22,2019-06-09 23:59:00,BI-29_22,2019-06-03
BQ-25,2020-09-07,BQ-25,2020-09-13 23:59:00,9050.0,0,,2020-09-07,BQ-25_88,BQ-25_88,2020-09-13 23:59:00,BQ-25_88,2020-09-07
BL-36,2022-11-21,BL-36,2022-11-27 23:59:00,725.0,0,,2022-11-21,BL-36_203,BL-36_203,2022-11-27 23:59:00,BL-36_203,2022-11-21
BI-29,2020-07-06,BI-29,2020-07-12 23:59:00,3025.0,4325,,2020-07-06,BI-29_79,BI-29_79,2020-07-12 23:59:00,BI-29_79,2020-07-06
BK-32,2020-08-31,BK-32,2020-09-06 23:59:00,4700.0,7089,,2020-08-31,BK-32_87,BK-32_87,2020-09-06 23:59:00,BK-32_87,2020-08-31
BH-26,2021-06-21,BH-26,2021-06-27 23:59:00,6060.0,1161,,2021-06-21,BH-26_129,BH-26_129,2021-06-27 23:59:00,BH-26_129,2021-06-21
BD-26,2023-04-10,BD-26,2023-04-16 23:59:00,540.0,300,,2023-04-10,BD-26_223,BD-26_223,2023-04-16 23:59:00,BD-26_223,2023-04-10
BC-12,2020-10-05,BC-12,2020-10-11 23:59:00,4290.0,0,,2020-10-05,BC-12_92,BC-12_92,2020-10-11 23:59:00,BC-12_92,2020-10-05
BE-15,2019-11-18,BE-15,2019-11-24 23:59:00,7165.0,2475,,2019-11-18,BE-15_46,BE-15_46,2019-11-24 23:59:00,BE-15_46,2019-11-18
BD-17,2019-08-19,BD-17,2019-08-25 23:59:00,765.0,662,,2019-08-19,BD-17_33,BD-17_33,2019-08-25 23:59:00,BD-17_33,2019-08-19
BL-36,2020-09-07,BL-36,2020-09-13 23:59:00,6555.0,2540,,2020-09-07,BL-36_88,BL-36_88,2020-09-13 23:59:00,BL-36_88,2020-09-07
BN-62,2022-03-28,BN-62,2022-04-03 23:59:00,1185.0,892,,2022-03-28,BN-62_169,BN-62_169,2022-04-03 23:59:00,BN-62_169,2022-03-28
BC-12,2019-01-28,BC-12,2019-02-03 23:59:00,1210.0,2210,,2019-01-28,BC-12_4,BC-12_4,2019-02-03 23:59:00,BC-12_4,2019-01-28
BD-17,2023-01-30,BD-17,2023-02-05 23:59:00,215.0,381,,2023-01-30,BD-17_213,BD-17_213,2023-02-05 23:59:00,BD-17_213,2023-01-30
BK-32,2022-03-14,BK-32,2022-03-20 23:59:00,2870.0,4609,,2022-03-14,BK-32_167,BK-32_167,2022-03-20 23:59:00,BK-32_167,2022-03-14
BL-36,2019-12-09,BL-36,2019-12-15 23:59:00,415.0,283,,2019-12-09,BL-36_49,BL-36_49,2019-12-15 23:59:00,BL-36_49,2019-12-09
BH-24,2022-07-25,BH-24,2022-07-31 23:59:00,2205.0,1521,,2022-07-25,BH-24_186,BH-24_186,2022-07-31 23:59:00,BH-24_186,2022-07-25
BK-32,2020-03-02,BK-32,2020-03-08 23:59:00,1510.0,3666,,2020-03-02,BK-32_61,BK-32_61,2020-03-08 23:59:00,BK-32_61,2020-03-02
BD-17,2022-03-07,BD-17,2022-03-13 23:59:00,1085.0,727,,2022-03-07,BD-17_166,BD-17_166,2022-03-13 23:59:00,BD-17_166,2022-03-07
BH-24,2022-02-07,BH-24,2022-02-13 23:59:00,1275.0,1204,,2022-02-07,BH-24_162,BH-24_162,2022-02-13 23:59:00,BH-24_162,2022-02-07
BI-29,2023-12-18,BI-29,2023-12-24 23:59:00,380.0,0,,2023-12-18,BI-29_259,BI-29_259,2023-12-24 23:59:00,BI-29_259,2023-12-18
BE-19,2020-09-14,BE-19,2020-09-20 23:59:00,19260.0,7613,,2020-09-14,BE-19_89,BE-19_89,2020-09-20 23:59:00,BE-19_89,2020-09-14
BT-26,2020-04-06,BT-26,2020-04-12 23:59:00,540.0,7116,,2020-04-06,BT-26_66,BT-26_66,2020-04-12 23:59:00,BT-26_66,2020-04-06
BC-12,2021-08-30,BC-12,2021-09-05 23:59:00,1615.0,60,,2021-08-30,BC-12_139,BC-12_139,2021-09-05 23:59:00,BC-12_139,2021-08-30
BH-26,2023-10-09,BH-26,2023-10-15 23:59:00,2930.0,1098,,2023-10-09,BH-26_249,BH-26_249,2023-10-15 23:59:00,BH-26_249,2023-10-09
BN-62,2021-12-20,BN-62,2021-12-26 23:59:00,830.0,809,,2021-12-20,BN-62_155,BN-62_155,2021-12-26 23:59:00,BN-62_155,2021-12-20
BQ-25,2022-08-22,BQ-25,2022-08-28 23:59:00,7870.0,0,,2022-08-22,BQ-25_190,BQ-25_190,2022-08-28 23:59:00,BQ-25_190,2022-08-22
BE-15,2023-04-10,BE-15,2023-04-16 23:59:00,47110.0,6925,,2023-04-10,BE-15_223,BE-15_223,2023-04-16 23:59:00,BE-15_223,2023-04-10
BE-15,2023-07-31,BE-15,2023-08-06 23:59:00,21605.0,4704,,2023-07-31,BE-15_239,BE-15_239,2023-08-06 23:59:00,BE-15_239,2023-07-31
BE-15,2019-08-19,BE-15,2019-08-25 23:59:00,6525.0,3396,,2019-08-19,BE-15_33,BE-15_33,2019-08-25 23:59:00,BE-15_33,2019-08-19
BH-26,2020-05-11,BH-26,2020-05-17 23:59:00,6110.0,1084,,2020-05-11,BH-26_71,BH-26_71,2020-05-17 23:59:00,BH-26_71,2020-05-11
BQ-25,2020-01-27,BQ-25,2020-02-02 23:59:00,960.0,0,,2020-01-27,BQ-25_56,BQ-25_56,2020-02-02 23:59:00,BQ-25_56,2020-01-27
BC-12,2021-07-19,BC-12,2021-07-25 23:59:00,860.0,95,,2021-07-19,BC-12_133,BC-12_133,2021-07-25 23:59:00,BC-12_133,2021-07-19
BE-19,2023-10-30,BE-19,2023-11-05 23:59:00,12780.0,5684,,2023-10-30,BE-19_252,BE-19_252,2023-11-05 23:59:00,BE-19_252,2023-10-30
BC-12,2020-11-16,BC-12,2020-11-22 23:59:00,2700.0,0,,2020-11-16,BC-12_98,BC-12_98,2020-11-22 23:59:00,BC-12_98,2020-11-16
BH-24,2023-05-15,BH-24,2023-05-21 23:59:00,3535.0,2657,,2023-05-15,BH-24_228,BH-24_228,2023-05-21 23:59:00,BH-24_228,2023-05-15
BH-24,2022-06-20,BH-24,2022-06-26 23:59:00,3115.0,2130,,2022-06-20,BH-24_181,BH-24_181,2022-06-26 23:59:00,BH-24_181,2022-06-20
BQ-25,2020-07-20,BQ-25,2020-07-26 23:59:00,6130.0,0,,2020-07-20,BQ-25_81,BQ-25_81,2020-07-26 23:59:00,BQ-25_81,2020-07-20
BE-15,2020-11-23,BE-15,2020-11-29 23:59:00,27090.0,4866,,2020-11-23,BE-15_99,BE-15_99,2020-11-29 23:59:00,BE-15_99,2020-11-23
BD-26,2020-07-20,BD-26,2020-07-26 23:59:00,895.0,2417,,2020-07-20,BD-26_81,BD-26_81,2020-07-26 23:59:00,BD-26_81,2020-07-20
BD-26,2020-10-12,BD-26,2020-10-18 23:59:00,495.0,1817,,2020-10-12,BD-26_93,BD-26_93,2020-10-18 23:59:00,BD-26_93,2020-10-12
BE-19,2023-06-12,BE-19,2023-06-18 23:59:00,19325.0,7239,,2023-06-12,BE-19_232,BE-19_232,2023-06-18 23:59:00,BE-19_232,2023-06-12
BT-26,2019-09-02,BT-26,2019-09-08 23:59:00,720.0,4367,,2019-09-02,BT-26_35,BT-26_35,2019-09-08 23:59:00,BT-26_35,2019-09-02
BD-26,2021-05-31,BD-26,2021-06-06 23:59:00,560.0,3310,,2021-05-31,BD-26_126,BD-26_126,2021-06-06 23:59:00,BD-26_126,2021-05-31
BH-26,2019-07-29,BH-26,2019-08-04 23:59:00,4265.0,834,,2019-07-29,BH-26_30,BH-26_30,2019-08-04 23:59:00,BH-26_30,2019-07-29
BI-29,2022-06-27,BI-29,2022-07-03 23:59:00,1980.0,1937,,2022-06-27,BI-29_182,BI-29_182,2022-07-03 23:59:00,BI-29_182,2022-06-27
BQ-25,2023-02-27,BQ-25,2023-03-05 23:59:00,5100.0,0,,2023-02-27,BQ-25_217,BQ-25_217,2023-03-05 23:59:00,BQ-25_217,2023-02-27
BK-32,2023-10-30,BK-32,2023-11-05 23:59:00,1390.0,2857,,2023-10-30,BK-32_252,BK-32_252,2023-11-05 23:59:00,BK-32_252,2023-10-30
BL-36,2020-01-13,BL-36,2020-01-19 23:59:00,555.0,395,,2020-01-13,BL-36_54,BL-36_54,2020-01-19 23:59:00,BL-36_54,2020-01-13
BD-26,2022-09-19,BD-26,2022-09-25 23:59:00,685.0,2047,,2022-09-19,BD-26_194,BD-26_194,2022-09-25 23:59:00,BD-26_194,2022-09-19
BH-26,2023-01-02,BH-26,2023-01-08 23:59:00,2315.0,686,,2023-01-02,BH-26_209,BH-26_209,2023-01-08 23:59:00,BH-26_209,2023-01-02
BT-26,2022-03-21,BT-26,2022-03-27 23:59:00,655.0,3836,,2022-03-21,BT-26_168,BT-26_168,2022-03-27 23:59:00,BT-26_168,2022-03-21
BD-17,2022-10-10,BD-17,2022-10-16 23:59:00,2425.0,1249,,2022-10-10,BD-17_197,BD-17_197,2022-10-16 23:59:00,BD-17_197,2022-10-10
BE-15,2022-06-13,BE-15,2022-06-19 23:59:00,34520.0,3433,,2022-06-13,BE-15_180,BE-15_180,2022-06-19 23:59:00,BE-15_180,2022-06-13
BL-36,2019-11-25,BL-36,2019-12-01 23:59:00,710.0,563,,2019-11-25,BL-36_47,BL-36_47,2019-12-01 23:59:00,BL-36_47,2019-11-25
BT-26,2023-12-18,BT-26,2023-12-24 23:59:00,285.0,2576,,2023-12-18,BT-26_259,BT-26_259,2023-12-24 23:59:00,BT-26_259,2023-12-18
